username,comment,comment_time,like_counts
苏维永存,使命召唤，我的青春，但…退了，之前在游戏中和朋友说“使命不倒，陪你到老”但我却食言了，呜呜呜…,7月15日 02:42,(1)
11栋27号快乐居民,想你,7月15日 02:38,(0)
哎呀莫挨老子啊,Pubg my love.,7月15日 02:27,(0)
天亮之前杀了你,迷你不倒，陪你到老,7月15日 02:23,(0)
阿权一定早睡,晚安 爱你❤️@讨厌阿权晚睡,7月15日 02:16,(1)
-拉低国民IQ,要是我再努力一点，再早毕业一点，我们是不是就不会错过了,7月15日 02:15,(2)
有心包有愛,踩,7月15日 01:54,(0)
耀焜_,班长好！还准备签二吗？,7月15日 01:44,(0)
Aaa-珍遇,我爱你可你并不属于我,7月15日 01:39,(0)
_Ciallo_-,我永远爱你 晚安,7月15日 01:38,(0)
Aaa-珍遇,我爱你可你并不属于我,7月15日 01:34,(0)
幼档,她们怎么说我都无所谓但你也在里面.,7月15日 01:30,(0)
何宁瑾,算了过去了就让它过去吧,7月15日 01:22,(0)
遇傍晚-暑假见面版,有！！,7月15日 01:16,(0)
moonmoon_2bcE,25年7月份这个时候再来踩我一下 一年后大家都怎么样了,7月15日 01:11,(1)
向世界宣泄-z,不嘲笑你 生日快乐！！[小红花],7月15日 01:02,(0)
你遥遥无期_,你的好 我铭记在心,7月15日 00:52,(1)
蓝毛天下第一,重装上阵,7月15日 00:50,(0)
科崽k,真的管用离谱🙂‍↕️,7月15日 00:30,(0)
汁芄芄,我反复回忆曾经的画面但我忘了人总会变,7月15日 00:28,(0)
用户ugjvuc42,生死狙击我坚持了快十年,7月15日 00:27,(1)
温煮鱼不爱吃鱼,来了,7月15日 00:26,(0)
凌晨初代木管乐,火影忍者,7月15日 00:19,(0)
分享专用wangyiyun,充电口进水了。。,7月15日 00:12,(1)
7小研_,我自己就是最好的你没资格定义我 你觉得我不好 关我什么事 总有人讨厌你 又格外关注你 上岸第一剑 先斩意中人 如果无法共行我选择独行,7月14日 23:51,(1)
酒店极品相声_i,14 号了,7月14日 23:46,(0)
小析翊,“为什么那么喜欢看小说啊？”“因为那书中的爱情要么干净到极致，要么爱到极致。因为那样的爱情我羡慕不来，因为我羡慕书中明目张胆的偏爱和那可以为了彼此不要命的爱情。”,7月14日 23:19,(2)
小析翊,“为什么那么喜欢看小说啊？”“因为那书中的爱情要么干净到极致，要么爱到极致。因为那样的爱情我羡慕不来，因为我羡慕书中明目张胆的偏爱和那可以为了彼此不要命的爱情。”,7月14日 23:19,(1)
聆观姐,时间是拦不住的 有些话记得早点说,7月14日 23:18,(1)
爱可以别后悔,不开心,7月14日 23:16,(0)
_libery_,,7月14日 23:16,(0)
99岁的老总,我可爱的小鹦鹉，今天是你去鸟星的第127天。你生活的很好吧！下辈子请抓紧我的手，我们一起走向春日花海,7月14日 23:16,(2)
CTX-2,Never let me go,7月14日 23:15,(0)
中投为王,“我对你的爱无与伦比”,7月14日 23:10,(1)
失望_eTiT,后悔了呢,7月14日 23:10,(0)
失望_eTiT,"Take my hand now.
请抓住我的手.",7月14日 23:09,(0)
爱慕是种不断复发的病,“爱是一种会不断复发的病，它的解药只有一种 -放手”,7月14日 23:07,(0)
纳圬大不净者,生日快乐🎂,7月14日 22:51,(0)
TO丶THEND,来了,7月14日 22:45,(0)
v就按照,好听,7月14日 22:45,(1)
Nocturne夜初曲-,我讨厌花心的人 但如果是你 我讨厌不够漂亮的自己,7月14日 22:44,(0)
Nocturne夜初曲-,我讨厌花心的人 但如果是你 我讨厌不够漂亮的自己,7月14日 22:43,(1)
Nocturne夜初曲-,我讨厌花心的人 但如果是你 我讨厌不够漂亮的自己,7月14日 22:43,(0)
kAnekiiiKen,你也是！！,7月14日 22:40,(0)
病入膏肓df,踩你,7月14日 22:38,(0)
今夜不秃头,我也是,7月14日 22:27,(0)
今夜不秃头,我,7月14日 22:27,(0)
今夜不秃头,我也是 好了没,7月14日 22:27,(0)
恩桃儿123,科贝尔输给了年龄，但她那宛如天使般的歌声却是很多人的回忆,7月14日 22:23,(1)
高j霞,你的一句明天见，让整个明天都变得超级甜,7月14日 22:14,(1)
喵天大圣,我是手机充电检测到液体,7月14日 22:08,(0)
肖千言,来啦来啦,7月14日 22:08,(0)
肖千言,来啦来啦,7月14日 22:08,(0)
高j霞,你的一句明天见，让整个明天都变得超级甜。,7月14日 22:07,(0)
伍弘,好想爱这个世界啊,7月14日 22:06,(1)
永动机碑,没有手机进水的吗,7月14日 22:06,(3)
吴辑,同情，我连个一起的朋友都没,7月14日 22:05,(0)
-Puder,朕是一个脆弱的皇帝,7月14日 22:04,(0)
laugh_37Ia,好似回到18年的夏天,7月14日 22:02,(1)
伍弘,生日快乐[心心],7月14日 22:01,(1)
茶栖者默语,第五人格！！！五年啦,7月14日 21:57,(0)
伍弘,离18年，已经过了六年，但我还是想说，你的妹妹啊，变成了天上的星星，她没有离开你们，你们爱着她，她也永远爱着你 抱抱[心心],7月14日 21:54,(0)
伍弘,活着,7月14日 21:51,(0)
伍弘,我在笑啊，我肯定很开心,7月14日 21:51,(0)
亻尔彳亍口阿,这首就不收藏了，踩我一下就回来听一遍,7月14日 21:48,(1)
想去远方寻你,五年了，又回来听了,7月14日 21:47,(1)
AG縵汀_,纯音乐 请欣赏我国小学生的天籁之音.,7月14日 21:42,(0)
AG縵汀_,"冷知识:大概每个人小时候都有一个青梅竹马.
热知识:青梅竹马抵不过门当户对.",7月14日 21:40,(0)
Ggggg____x__,手机充电口检测到有液体，去小红薯查听这歌能好使,7月14日 21:35,(1)
悠然见南山_0219,踩,7月14日 21:34,(0)
Liziyv-li,我的世界,7月14日 21:34,(0)
哈哈41917,happy birthday,7月14日 21:31,(0)
INFP的I是Internet的I,踩,7月14日 21:28,(0)
Resurrection-Of-GOD,我的世界已经玩七年了,7月14日 21:27,(0)
Resurrection-Of-GOD,我的世界,7月14日 21:27,(0)
不许逸不平,明日方舟,7月14日 21:18,(0)
用户1441175414,谢谢！今天也是元气满满的一天啊,7月14日 21:14,(0)
马蒂哈,时间只是拨动了她的年龄，但却没有拨动她的声音,7月14日 21:13,(4)
阿川onlw,Take Me Hand & No Done Foever,7月14日 21:11,(0)
公主无需爱,好听的歌òωó,7月14日 21:04,(0)
LI不看月亮,不开心🙁,7月14日 21:01,(0)
一展抱负,14了嘿嘿😊,7月14日 20:56,(0)
情还不如无情,原来真的有人可以三年不换头像,7月14日 20:56,(0)
Carl20_SiEe,好啊,7月14日 20:54,(1)
9i9l,“你不停的翻着评论，只是为了找到那个能替你说出故事的人“,7月14日 20:44,(3)
五色土mcf,每个赛季都是不同的版本，我永远爱玩亚瑟,7月14日 20:39,(0)
_LUOCHEN,踩,7月14日 20:31,(0)
鴫野贵澄a,第五人格,7月14日 20:30,(0)
畅快世界级广播剧音声,白，是你在哭泣吗,7月14日 20:29,(1)
星空下的板栗,呜呜，我也是,7月14日 20:27,(0)
祝常安_,如果我们有以后，如果那天我没心疼那两千的机票，如果那天我回来了，如果那天我把该说的话都好好说，好好解决问题，如果那天你跟我说了实话，那我们是不是不会是这个结局，可惜没有那么多如果，这一切也只是我一厢情愿,7月14日 20:17,(4)
kk我是,踩,7月14日 20:15,(0)
雨好像下小了,手机进水了😅,7月14日 20:10,(3)
认识凯,哈哈,7月14日 19:56,(0)
喜欢但被隔阂,qq飞车,7月14日 19:54,(0)
笛谛听法国香颂,好无聊,7月14日 19:50,(0)
聆观姐,比起我失去我更害怕别人拥有你,7月14日 19:46,(0)
LYXLOVETTL,告诉你们一个密秘，我有一个越南女朋友,7月14日 19:41,(1)
大魔王夜鴉,外貌决定不了什么 我想,7月14日 19:38,(0)
格洛克AS,我的世界,7月14日 19:37,(0)
美神也要降临呀,踩,7月14日 19:34,(0)
桔梗_MYBp,愿你平安顺遂,7月14日 19:34,(0)
凌FRT,我的世界,7月14日 19:33,(0)
退火机上线,踩,7月14日 19:29,(0)
Pandatah,看到这句话的时候哭了[多多大哭],7月14日 19:27,(0)
LYXLOVETTL,当然开心啊，因为放暑假了，也不是很开心，因为放暑假了,7月14日 19:26,(0)
Tram-onto,来了,7月14日 19:26,(0)
心雨化晴,我来了..,7月14日 19:25,(0)
奇怪的永恩,LOL CF 洛克王国,7月14日 19:22,(0)
a肃食者,"""你会爱上一只小摇头鬼吗？""
""当然…""",7月14日 19:21,(1)
梦时了了,踩,7月14日 19:14,(0)
uve9c,哈哈哈哈哈,7月14日 19:10,(1)
芝士两两,我在等因为手机充不了电来听这首歌的那批人,7月14日 19:04,(3)
风梳烟沐微雨,👆🤓,7月14日 19:02,(0)
summerwry,去泼水节玩，舍不得买手机袋，结果手机进水了充不了电[多多捂脸],7月14日 18:59,(3)
遗留的思念,踩,7月14日 18:56,(0)
孤独的师尊,踩,7月14日 18:56,(0)
檀木子_,踩,7月14日 18:55,(0)
ee额呃,yes yes,7月14日 18:54,(0)
屿鹿epa,你总说我不懂事 可谁又懂我呢,7月14日 18:51,(0)
懒人伽布,好家伙我也来凑热闹,7月14日 18:50,(0)
蓝倾物零时,谢谢！我哭死了,7月14日 18:48,(0)
PhilosopherY,嘘 我在等今年夏天的那批人,7月14日 18:47,(2)
小猫wwy,你在听歌，不开心吗？,7月14日 18:45,(1)
零碎小阳ovo,当时只道是寻常,7月14日 18:38,(0)
不为人知的无解鱼命题,如果你还爱着我 就请抓紧我的手 再也不要松开,7月14日 18:28,(1)
MARchsgi,人生就是这样啦[多多大哭],7月14日 18:27,(0)
茜茜公主QQ,踩,7月14日 18:21,(0)
此人名曰苏小懒,小丑的爱总是那么卑微和自嘲[多多大哭],7月14日 18:21,(0)
alterloved,"Take my hand,fall in love",7月14日 18:19,(0)
bitenough,踩,7月14日 18:15,(0)
不是唯一吗,难怪你难受,7月14日 18:14,(0)
儿童成长守护中心,可是我没有啊,7月14日 18:14,(0)
心碎入渊,赛博朋克2077,7月14日 18:10,(0)
不是唯一吗,把空调关了就好了哥们,7月14日 18:04,(0)
不是唯一吗,删了一定要加回来吗,7月14日 18:04,(0)
刀片在哪里呀,你为什么要离开网易云！！！,7月14日 18:02,(0)
刀片在哪里呀,好羡慕你们,7月14日 18:01,(0)
Helieyy,抱抱 都会好起来的,7月14日 18:00,(0)
互送金币,我总是晚上胡思乱想 白天就清醒了[多多难过],7月14日 17:54,(0)
超级无敌宇宙小婉,怎么了呀宝宝,7月14日 17:53,(0)
默默-看-装X,没有啦，我最近有点emo,7月14日 17:53,(0)
-绵绵无绝期,开心，既开心又幸福,7月14日 17:48,(0)
赛马场回去独立说唱,我不知道为何当听到这首歌的时候，有一种莫名其妙的亲切,7月14日 17:42,(1)
hiokakeru,我连梨花都种不了 何况是爱人呢？,7月14日 17:37,(0)
破镜__V,不是说 念念不忘必有回响吗.,7月14日 17:37,(0)
咳咳咳pbx,我正在经历着这阶段 我在慢慢释怀了 好难过啊,7月14日 17:33,(0)
judiciousjme,看到这句真的很感动,7月14日 17:33,(0)
星野_R1xA,删了两天了还没加回来 是不是该放弃了,7月14日 17:30,(0)
勿忘草op,初听还是小千代,7月14日 17:13,(1)
李-厚余,原来今天是情人节啊,7月14日 17:13,(0)
琉璃梦譩,第五人格,7月14日 17:13,(0)
彼时的十一,真的爱她,7月14日 17:07,(1)
殇kfu,加油啊少年，爱情不应该是绊脚石[多多大笑],7月14日 17:00,(0)
舒晓忆,习惯不了没有你的生活 我喜欢你. 你幸福咯 我该走了. 我想当一个快乐的小孩 没有烦恼. 对不起咯 是我食言了. 如果没话题了 就说爱我 听不腻. 我会接受你的所以 你别讨厌我. 不想努力了 没有收获只有疲倦.,7月14日 16:55,(0)
六月末尾_,还行,7月14日 16:52,(0)
舒晓忆,嗯 我爱你 你好像跟我一样有病 但是不一样. 再爱一次吧 我好像真的动心了. 有你在 希望我能幸福. 过去都将成为历史 我会永远记住你. 想通了 我要开心我要幸福 要假装快乐. 我讨厌落差感 别对我忽冷忽热.,7月14日 16:47,(0)
zcy氧气,[蛋仔大笑],7月14日 16:45,(0)
Leo3x,24年了 谁还在听这首歌？,7月14日 16:41,(1)
儿童成长守护中心,你们每天都很开心吗，我怎么开心不起来啊,7月14日 16:39,(1)
舒晓忆,我不瞎也不傻 是真是假我知道. 或许我在你眼里很坚强 但是我真的要碎掉了. 委屈的时候 想让你抱抱我. 开朗活泼 从来不是我的性格. 接受不了现实 那就永远困在梦里. 我爱你 我只爱你 我玩真的. 复杂的人际关系 可我需要朋友.,7月14日 16:39,(1)
科ObeBrYaNt,英雄联盟，11年,7月14日 16:35,(0)
Diebi,第一眼就喜欢的人 真的会喜欢好久好久,7月14日 16:34,(0)
难过外向流行_h,其实一切已经无法挽回，但还是不死心,7月14日 16:32,(0)
舒晓忆,你对我发过的誓是我回忆里永远的刺. 那晚盯着屏幕好久 原来回忆才是最痛的. 或许你不是最好的 但会变得更好. 回忆起曾经的甜言蜜语 你好像又回到我身边了. 一路走来都是我自作多情. 胜过爱情 却偏偏输给了一见钟情. 从未拆穿你的谎言 不是傻是不甘你会骗我.,7月14日 16:31,(0)
很多话我,火影,7月14日 16:31,(0)
舒晓忆,你说讨厌我 那我就消失. 嗯 我贱 我活该. 幸福的一瞬间 感觉又回到以前了. 真正喜欢一个人的时候 下意识是自卑. 没我 地球一样转. 许你自由 愿你无忧. 不被理解的时候我一句话也不想说.,7月14日 16:24,(0)
因鸣夏而苦夏,踩,7月14日 16:20,(0)
追求sto,这声音温柔得能听哭人[多多大哭],7月14日 16:17,(1)
舒晓忆,委屈的日子没人撑腰其实我也想哭. 我说我舍不得你说你不值得. 拒绝我的时候 可能是想让我清醒一点吧. 结局不重要 重要的是我爱你. 永远在一起太假了 彼此珍惜吧. 原来你那一晚看着我的眼睛是在告别. 我试图与你共情可是你身边好多人.,7月14日 16:16,(0)
briancwz,加油呀[多多可怜]我今年考不上重高，但我希望你考上，也祝你朋友天天开心！,7月14日 16:12,(0)
庆玲韩,还阔以,7月14日 16:06,(0)
庆玲韩,又到点了,7月14日 16:06,(0)
山水酒家,我也一样啊，每次听到这首歌都会想起以前在学校的时光[多多大哭],7月14日 16:04,(0)
冰冷阴郁,光遇,7月14日 16:01,(0)
记住_艺,万幸得以相识 愿这片天空永远放晴.,7月14日 16:00,(2)
记住_艺,万幸得以相识愿 这片天空永远放晴.,7月14日 16:00,(0)
恋一琦_,踩,7月14日 15:59,(0)
陆铭安,今日话题：你们那段毫无意义的恋爱 你又坚持了多久呢？,7月14日 15:57,(0)
鳗鱼饭瑞秋,不幸福那怎么写出来的呢[多多笑哭],7月14日 15:51,(0)
小卓A,等明天的,7月14日 15:49,(0)
不过些许凨霜,音乐是一个和我没有血缘关系的亲人,7月14日 15:42,(0)
乌鸦像写字台z_nxop,手机进水了来听听,7月14日 15:40,(1)
你说我疑心病太重,踩,7月14日 15:37,(0)
李健豪4,"抓紧她，别放手
不然我看不起你",7月14日 15:35,(0)
蓝倾物零时,无法预测的未来，不如就顺其自然吧,7月14日 15:34,(0)
陈语晨,绝地求生,7月14日 15:15,(1)
SamaORSakura,辛苦了！,7月14日 15:12,(0)
SamaORSakura,辛苦了！,7月14日 15:12,(0)
爱着自由的小怪物,如果在黑暗中也有人愿意抓紧我的手就好了，这样我就不会被困住了,7月14日 15:03,(0)
S-niiy,踩,7月14日 14:57,(0)
你我亦是劫,克劳德，这是你我定格在光影里的第几年？,7月14日 14:52,(1)
期待期望最后失望,不开心,7月14日 14:44,(0)
本月sama,英雄联盟,7月14日 14:39,(0)
古筝So,我诅咒你们，八十岁了还被爸妈打。,7月14日 14:34,(14)
爱予生,小手机小笨床咱仨把日子过好比啥都强,7月14日 14:17,(1)
性感大苦茶aaa,恭喜,7月14日 14:05,(0)
云村村民166173428327054,养耳啊,7月14日 13:55,(1)
天梯Tianit,那是一个风雨交加的夜晚......,7月14日 13:52,(1)
末秋寻枫,踩,7月14日 13:51,(0)
橘子海_iE8d,7月14日[蛋仔酷],7月14日 13:45,(0)
7-小落,"委屈的日子没人撑腰其实我也想哭.
有时候不想说话也成了一种罪
我不再执着过去你幸福就好.
不会哄和不想哄是两码事.
我过的很好但我还是好想哭.
困住我的从来都是我自己.
你说走就走我眼泪流了又流.
每一个无助的瞬间都想哭.
那些誓言多伤人我不想听誓言.
说什么好呢我只会哭.
消息我不发了别讨厌我.",7月14日 13:44,(1)
情歌小与,逃跑吧少年,7月14日 13:43,(0)
7-小落,"终于 我舍得放下你的一切了
记得那时身边的朋友 最看好我们
我们本就不是一路人
你只是一场意外 本来就不该出现
若我们是缘分 又为何再也不想遇
你大可不必再说爱我 你演技太差
你出现的好坏 在我这里都是最佳的回忆
我们都不坏 凭什么不幸福",7月14日 13:43,(1)
7-小落,"幸福 难如登天
遗憾吗 因为那点破事分开
一路走来 全是教训
一句对不起 我的陪伴作废
骰子的第七面 回到我们初遇的那天
遇见新的人 别诋毁我 我没对不起你",7月14日 13:42,(0)
7-小落,"你对谁都好 是我最讨厌的模样.
没想过你会走 所以总无理取闹.
看清你的时候 我的眼睛也在流泪.
清醒 自律 知进退 爱自己.
好奇怪 总是会莫名其妙的难过.
改不了熬夜的习惯也忘不了那段回忆.
我知道我们还小 但我真的想陪你很久很久.",7月14日 13:41,(0)
